id,collection,title,page,change_type,original,corrected,notes
13404,Mohn und Gedächtnis,In Ägypten,15,source_text_replaced,"Du sollst zum Aug der Fremden sagen: Sei das Wasser.
Du sollst, die du im Wasser weißt, im Aug der Fremden suchen.
Du sollst sie rufen aus dem Wasser: Ruth! Noëmi! Mirjam!
Du sollst sie schmücken, wenn du bei der Fremden liegst.
Du sollst sie schmücken mit dem Wolkenhaar d er Fremden.
Du sollst zu Ruth und Mirjam und Noëmi sagen:
Seht, ich schlaf bei ihr!
Du sollst die Fremde neben dir am schönsten schmüc ken.
Du sollst sie schmücken mit dem Schmerz um R uth, um Mirjam und Noëmi.
Du sollst zur Fremden sagen:
Sieh, ich schlief bei diesen!","Du sollst zum Aug der Fremden sagen: Sei das Wasser.  
Du sollst, die du im Wasser weißt, im Aug der Fremden suchen.  
Du sollst sie rufen aus dem Wasser: Ruth! Noëmi! Mirjam!  
Du sollst sie schmücken, wenn du bei der Fremden liegst.  
Du sollst sie schmücken mit dem Wolkenhaar d er Fremden.  
Du sollst zu Ruth und Mirjam und Noëmi sagen:  
Seht, ich schlaf bei ihr!  
Du sollst die Fremde neben dir am schönsten schmüc ken.  
Du sollst sie schmücken mit dem Schmerz um R uth, um Mirjam und Noëmi.  
Du sollst zur Fremden sagen:  
Sieh, ich schlief bei diesen!",Replaced JSON text with the text extracted from the PDF page segment.
13406,Mohn und Gedächtnis,Vom Blau,15,source_text_replaced,"Vom Blau, das noch sein Auge sucht, trink ich als erster.
Aus deiner Fußspur trink ich un d ich seh:
du rollst mir durch die Finger, Perle, u nd du wächst!
Du wächst wie alle, die vergessen si nd.
Du rollst: das schwarze Hagelkorn der Schwermut
fällt in ein Tuch, ganz weiß vom Abschiedwinken.","Vom Blau, das noch sein Auge sucht, trink ich als erster.  
Aus deiner Fußspur trink ich un d ich seh:  
du rollst mir durch die Finger, Perle, u nd du wächst!  
Du wächst wie alle, die vergessen si nd.  
Du rollst: das schwarze Hagelkorn der Schwermut  
fällt in ein Tuch, ganz weiß vom Abschiedwinken.",Replaced JSON text with the text extracted from the PDF page segment.
13407,Mohn und Gedächtnis,Wer wie du,15,source_text_replaced,"Wer wie du und alle Tauben Tag u nd Abend aus dem Dunkel schöpft,
pickt den Stern aus meinen Augen, eh er funkelt,
reißt das Gras aus meinen Brauen, eh es weiß ist,
wirft die Tür zu in den Wolken, eh ich stürze.
Wer wie du und alle Nelken Blut als Münze braucht und Tod als Wein,
bläst das Gl as für seinen Kelch aus meinen Händen,
färbt es mit dem Wort, das ich nicht sagte, rot,
schlägts in Stücke mit dem Stein der fernen Träne.","Wer wie du und alle Tauben Tag u nd Abend aus dem Dunkel schöpft,  
pickt den Stern aus meinen Augen, eh er funkelt,  
reißt das Gras aus meinen Brauen, eh es weiß ist,  
wirft die Tür zu in den Wolken, eh ich stürze.  
Wer wie du und alle Nelken Blut als Münze braucht und Tod als Wein,  
bläst das Gl as für seinen Kelch aus meinen Händen,  
färbt es mit dem Wort, das ich nicht sagte, rot, 
schlägts in Stücke mit dem Stein der fernen Träne.",Replaced JSON text with the text extracted from the PDF page segment.
13408,Mohn und Gedächtnis,Brandmal,16,source_text_replaced,"Wir schliefen nicht mehr, denn wir lagen im U hrwerk der Schwermut
und bogen die Zeiger wie Ruten,
und sie schnellten zurück und peitschten die Zeit bis aufs Blut,
und du redetest wachsenden Dämmer,
und sie tat sich auf und blieb offen,
und ich legt ihr ein Aug in den Schoß und flocht dir das andre ins Haar
und schlang zwischen beide d ie Zündschnur, die offene Ader -
und ein junger Blitz schwamm he ran.","Wir schliefen nicht mehr, denn wir lagen im U hrwerk der Schwermut  
und bogen die Zeiger wie Ruten,  
und sie schnellten zurück und peitschten die Zeit bis aufs Blut,  
und du redetest wachsenden Dämmer, 
und sie tat sich auf und blieb offen,  
und ich legt ihr ein Aug in den Schoß und flocht dir das andre ins Haar  
und schlang zwischen beide d ie Zündschnur, die offene Ader -  
und ein junger Blitz schwamm he ran.",Replaced JSON text with the text extracted from the PDF page segment.
13409,Mohn und Gedächtnis,Wer sein Herz,16,source_text_replaced,"Wer sein Herz aus der Brust reißt zur Nacht, der langt nach der Rose.
Sein ist ihr Blatt und ihr Dorn,
ihm legt sie das Li cht auf den Teller,
ihm füllt sie die Gläser mit Hauch,
ihm rauschen die Scha tten der Liebe.
Wer sein Herz aus der B rust reißt zur Nacht und schleudert es hoch:
der trifft nicht fehl,
der steinigt den Stein,
dem läutet das Blut a us der Uhr,
dem schlägt seine Stunde die Zeit aus der H and:
er darf spielen mit schöneren Bällen
und reden von dir und von mir.","Wer sein Herz aus der Brust reißt zur Nacht, der langt nach der Rose.  
Sein ist ihr Blatt und ihr Dorn,  
ihm legt sie das Li cht auf den Teller,  
ihm füllt sie die Gläser mit Hauch,  
ihm rauschen die Scha tten der Liebe.  
Wer sein Herz aus der B rust reißt zur Nacht und schleudert es hoch:  
der trifft nicht fehl,  
der steinigt den Stein,  
dem läutet das Blut a us der Uhr,  
dem schlägt seine Stunde die Zeit aus der H and:  
er darf spielen mit schöneren Bällen  
und reden von dir und von mir.",Replaced JSON text with the text extracted from the PDF page segment.
13411,Mohn und Gedächtnis,Totenhemd,16,source_text_replaced,"Was du aus Leichtem wobst,
trag ich dem Stein zu Ehren.
Wenn ich im Dunkel die Schreie
wecke, weht es sie an.
Oft, wenn ich stammeln soll,
wirft es vergessene Falten,
und der ich bin, verzeiht
dem, der ich war.
Aber der Haldengott
rührt seine dumpfeste Trommel,
und wie die Falte fiel,
runzelt der Finstre die Stirn.","Was du aus Leichtem wobst, 
trag ich dem Stein zu Ehren. 
Wenn ich im Dunkel die Schreie 
wecke, weht es sie an.",Replaced JSON text with the text extracted from the PDF page segment.
13411,Mohn und Gedächtnis,Totenhemd,16,cleaning_and_normalization,"Was du aus Leichtem wobst,
trag ich dem Stein zu Ehren.
Wenn ich im Dunkel die Schreie
wecke, weht es sie an.
Oft, wenn ich stammeln soll,
wirft es vergessene Falten,
und der ich bin, verzeiht
dem, der ich war.
Aber der Haldengott
rührt seine dumpfeste Trommel,
und wie die Falte fiel,
runzelt der Finstre die Stirn.","Was du aus Leichtem wobst,
trag ich dem Stein zu Ehren.
Wenn ich im Dunkel die Schreie
wecke, weht es sie an.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13412,Mohn und Gedächtnis,Auf hoher See,17,source_text_replaced,"Paris, das Schifflein, liegt im Glas vor Anker:
so halt ich mit d ir Tafel, trink dir zu.
Ich trink so lang, bis dir mein Herz erdunkelt,
so lange bis Paris auf seiner Träne schwimmt,
so lange, bis es Kurs nimmt auf d en fernen Schleier,
der uns die Welt verhüllt, w o jedes Du ein Ast ist,
an dem ich hänge als ein Blatt, das schweigt und schwebt.
ICH bin allein, ich stell die Aschenblum e
ins Glas voll reifer Schwärze. Schw estermund,
du sprichst ein Wort, das fortlebt vor den Fenst ern,
und lautlos klettert, was ich träumt, an mir empor.
Ich steh im Flor der abgeblühten S tunde
und spar ein Harz für einen späten Vogel:
er trägt die Flocke Schnee auf lebensroter Feder;
das Körnchen Eis im Schna bel, kommt er durch den Sommer.","Paris, das Schifflein, liegt im Glas vor Anker:  
so halt ich mit d ir Tafel, trink dir zu.  
Ich trink so lang, bis dir mein Herz erdunkelt,  
so lange bis Paris auf seiner Träne schwimmt,  
so lange, bis es Kurs nimmt auf d en fernen Schleier,  
der uns die Welt verhüllt, w o jedes Du ein Ast ist,  
an dem ich hänge als ein Blatt, das schweigt und schwebt.  
ICH bin allein, ich stell die Aschenblum e  
ins Glas voll reifer Schwärze. Schw estermund,  
du sprichst ein Wort, das fortlebt vor den Fenst ern,  
und lautlos klettert, was ich träumt, an mir empor.  
Ich steh im Flor der abgeblühten S tunde  
und spar ein Harz für einen späten Vogel:  
er trägt die Flocke Schnee auf lebensroter Feder;  
das Körnchen Eis im Schna bel, kommt er durch den Sommer.",Replaced JSON text with the text extracted from the PDF page segment.
13413,Mohn und Gedächtnis,Ich bin allein,17,source_text_replaced,"Ich bin allein, ich stell die Aschenblume
ins Glas voll reifer Schwärze. Schwes termund,
du sprichst ein Wort, das fortlebt vo r den Fenstern,
und lautlos klettert, was ich träumt, an mir empor.
Ich steh im Flor der abgeblüht en Stunde
und spar ein Harz für einen spät en Vogel:
er trägt die Flocke Schnee auf lebensroter Feder;
das Körnchen Eis im Schnabel, kommt er durch den Sommer.","Ich bin allein, ich stell die Aschenblume  
ins Glas voll reifer Schwärze. Schwes termund,  
du sprichst ein Wort, das fortlebt vo r den Fenstern,  
und lautlos klettert, was ich träumt, an mir empor.  
Ich steh im Flor der abgeblüht en Stunde  
und spar ein Harz für einen spät en Vogel:  
er trägt die Flocke Schnee auf lebensroter Feder;  
das Körnchen Eis im Schnabel, kommt er durch den Sommer.",Replaced JSON text with the text extracted from the PDF page segment.
13415,Mohn und Gedächtnis,"Nachts, wenn das Pendel",18,source_text_replaced,"Nachts, wenn das Pendel d er Liebe schwingt
zwischen Immer und Nie,
stößt dein Wort zu den M onden des Herzens
und dein gewitterhaft blaues
Aug reicht der Erde den Himme l.
Aus fernen, aus traumgeschwär ztem
Hain weht uns an das Verhauchte,
und das Versäumte geht um, groß wie die Schemen der Zukunft.
Was sich nun senkt und hebt,
gilt dem zuinnerst Vergrabne n:
blind wie der Blick, den wir tauschen,
küßt es die Zeit auf den Mund.","Nachts, wenn das Pendel d er Liebe schwingt  
zwischen Immer und Nie,  
stößt dein Wort zu den M onden des Herzens  
und dein gewitterhaft blaues  
Aug reicht der Erde den Himme l.  
Aus fernen, aus traumgeschwär ztem 
Hain weht uns an das Verhauchte, 
und das Versäumte geht um, groß wie die Schemen der Zukunft.  
Was sich nun senkt und hebt,  
gilt dem zuinnerst Vergrabne n:  
blind wie der Blick, den wir tauschen,  
küßt es die Zeit auf den Mund.",Replaced JSON text with the text extracted from the PDF page segment.
13416,Mohn und Gedächtnis,So schlafe,18,source_text_replaced,"So schlafe, und mein Aug wird offen bleiben.
Der Regen füllt' den Krug, wir leerten ihn.
Es wird die Nacht ein Herz, das Herz ein Hälmlein treiben -
Doch ists zu spät zum Mähen, Schnitterin.
So schneeig weiß sind, Nachtwind, deine Haare!
Weiß, was mir bleibt, und weiß, was ich verlier!
Sie zählt die Stunden, und ich zähl die Jahre.
Wir tranken Regen. Regen tranken wir.","So schlafe, und mein Aug wird offen bleiben.  
Der Regen füllt' den Krug, wir leerten ihn.  
Es wird die Nacht ein Herz, das Herz ein Hälmlein treiben - 
Doch ists zu spät zum Mähen, Schnitterin.  
So schneeig weiß sind, Nachtwind, deine Haare!  
Weiß, was mir bleibt, und weiß, was ich verlier!  
Sie zählt die Stunden, und ich zähl die Jahre.  
Wir tranken Regen. Regen tranken wir.",Replaced JSON text with the text extracted from the PDF page segment.
13417,Mohn und Gedächtnis,So bist du denn geworden,19,source_text_replaced,"So bist du denn geworden
wie ich dich nie gekannt:
dein Herz schlägt allerorten
in einem Brunnenland,
wo kein Mund trinkt und keine
Gestalt die Schatten säumt,
wo Wasser quillt zum Scheine
und Schein wie Wasser schäumt.
Du steigst in alle Brunnen,
du schwebst durch jeden Schein.
Du hast ein Spiel ersonnen,
das will vergessen sein.","So bist du denn geworden 
wie ich dich nie gekannt: 
dein Herz schlägt allerorten 
in einem Brunnenland, 
wo kein Mund trinkt und keine 
Gestalt die Schatten säumt, 
wo Wasser quillt zum Scheine 
und Schein wie Wasser schäumt. 
Du steigst in alle Brunnen, 
du schwebst durch jeden Schein. 
Du hast ein Spiel ersonnen, 
das will vergessen sein.",Replaced JSON text with the text extracted from the PDF page segment.
13418,Mohn und Gedächtnis,Die feste Burg,19,source_text_replaced,"Ich weiß das abendlichste aller Häuser: ein
viel tiefres Aug als deines hält dort Ausschau.
Vom Giebel weht die große Kummerfahne:
ihr grünes Tuch - du weißt nicht, daß du's webtest.
Auch fliegts so hoch, als hättst nicht du's gewebt.
Das Wort, von dem du Abschied nahmst, heißt dich am Tor wi llkommen,
und was dich hier gestreift hat, Halm und Herz un d Blume,
ist längst dort Gast u nd streift dich nimmermehr.
Doch trittst in jenem Haus du vor den Spiegel,
so sehen drei, so sehen Blume, Herz und Halm dich an.
Und jenes tiefre Aug, es trinkt dein tiefes Auge.","Ich weiß das abendlichste aller Häuser: ein  
viel tiefres Aug als deines hält dort Ausschau.  
Vom Giebel weht die große Kummerfahne:  
ihr grünes Tuch - du weißt nicht, daß du's webtest.  
Auch fliegts so hoch, als hättst nicht du's gewebt.  
Das Wort, von dem du Abschied nahmst, heißt dich am Tor wi llkommen,  
und was dich hier gestreift hat, Halm und Herz un d Blume,  
ist längst dort Gast u nd streift dich nimmermehr.  
Doch trittst in jenem Haus du vor den Spiegel,  
so sehen drei, so sehen Blume, Herz und Halm dich an.  
Und jenes tiefre Aug, es trinkt dein tiefes Auge.",Replaced JSON text with the text extracted from the PDF page segment.
13419,Mohn und Gedächtnis,Der Tauben weißeste,19,source_text_replaced,"Der Tauben weißeste flog auf: ich darf dich lieben!
Im leisen Fenster schwankt die leise Tü r.
Der stille Baum trat in die stille Stube.
Du bist so nah, als weiltest du nicht hier.
Aus meine r Hand nimmst du die große Blume:
sie ist nicht weiß, nicht rot, nicht blau - doch nimmst du sie.
Wo sie n ie war, da wird sie immer bleiben.
Wir waren nie, so bleiben wir bei ihr.","Der Tauben weißeste flog auf: ich darf dich lieben!  
Im leisen Fenster schwankt die leise Tü r.  
Der stille Baum trat in die stille Stube.  
Du bist so nah, als weiltest du nicht hier.  
Aus meine r Hand nimmst du die große Blume:  
sie ist nicht weiß, nicht rot, nicht blau - doch nimmst du sie.  
Wo sie n ie war, da wird sie immer bleiben.  
Wir waren nie, so bleiben wir bei ihr.",Replaced JSON text with the text extracted from the PDF page segment.
13420,Mohn und Gedächtnis,Schlaf und Speise,20,source_text_replaced,"Der Hauch der Nacht ist dein Laken, die Finsternis leg t sich zu dir.
Sie rührt dir an Knöchel und Schläfe, sie we ckt dich zu Leben und Schlaf,
sie spürt dich im Wort auf, im Wunsch, i m Gedanken,
sie schläft bei jedem von ihnen, sie lockt dich hervor.
Sie kämmt dir das Salz aus den Wimpern und tischt es dir auf,
sie lauscht deinen Stunden den Sand ab und setzt ihn dir vor.
Und was sie als Rose war, Schatten und Wasse r,
schenkt sie dir ein.
Deiner Mutter Seele schwebt voraus.
Deiner Mutter Seele hilft die Nacht umschiffen, Riff um Riff.
Deiner Mutter Seele peitscht die Haie vor dir her.
Dieses Wort is t deiner Mutter Mündel.
Deiner Mutter Mündel teilt dein Lager, Stein um Stein.
Deiner Mutter Mündel bückt sich nach der Krume Lichts.","Der Hauch der Nacht ist dein Laken, die Finsternis leg t sich zu dir.  
Sie rührt dir an Knöchel und Schläfe, sie we ckt dich zu Leben und Schlaf,  
sie spürt dich im Wort auf, im Wunsch, i m Gedanken,  
sie schläft bei jedem von ihnen, sie lockt dich hervor.  
Sie kämmt dir das Salz aus den Wimpern und tischt es dir auf,  
sie lauscht deinen Stunden den Sand ab und setzt ihn dir vor.  
Und was sie als Rose war, Schatten und Wasse r,  
schenkt sie dir ein.",Replaced JSON text with the text extracted from the PDF page segment.
13420,Mohn und Gedächtnis,Schlaf und Speise,20,cleaning_and_normalization,"Der Hauch der Nacht ist dein Laken, die Finsternis leg tsich zu dir.
Sie rührt dir an Knöchel und Schläfe, sie we ckt dich zu Leben und Schlaf,
sie spürt dich im Wort auf, im Wunsch, i m Gedanken,
sie schläft bei jedem von ihnen, sie lockt dich hervor.
Sie kämmt dir das Salz aus den Wimpern und tischt es dir auf,
sie lauscht deinen Stunden den Sand ab und setzt ihn dir vor.
Und was sie als Rose war, Schatten und Wasse r,
schenkt sie dir ein.
Deiner Mutter Seele schwebt voraus.
Deiner Mutter Seele hilft die Nacht umschiffen, Riff um Riff.
Deiner Mutter Seele peitscht die Haie vor dir her.
Dieses Wort is tdeiner Mutter Mündel.
Deiner Mutter Mündel teilt dein Lager, Stein um Stein.
Deiner Mutter Mündel bückt sich nach der Krume Lichts.","Der Hauch der Nacht ist dein Laken, die Finsternis leg tsich zu dir.
Sie rührt dir an Knöchel und Schläfe, sie we ckt dich zu Leben und Schlaf,
sie spürt dich im Wort auf, im Wunsch, i m Gedanken,
sie schläft bei jedem von ihnen, sie lockt dich hervor.
Sie kämmt dir das Salz aus den Wimpern und tischt es dir auf,
sie lauscht deinen Stunden den Sand ab und setzt ihn dir vor.
Und was sie als Rose war, Schatten und Wasse r,
schenkt sie dir ein.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13704,Fadensonne,Die Ewigkeit,20,source_text_replaced,"Rinde des Nachtbaums, rostge borene Messer
flüstern dir zu die Namen, die Zeit und die Herzen.
Ein Wort, das schlief, als wirs hörten,
schlüpft unters Laub:
beredt wird der Herbst sein,
beredter die Hand, die ihn aufliest,
frisch wie der Mohn des Vergessens der Mund, der sie küßt.","Rinde des Nachtbaums, rostge borene Messer 
flüstern dir zu die Namen, die Zeit und die Herzen. 
Ein Wort, das schlief, als wirs hörten,",Replaced JSON text with the text extracted from the PDF page segment.
13704,Fadensonne,Die Ewigkeit,20,cleaning_and_normalization,"Rinde des Nachtbaums, rostge borene Messer
flüstern dir zu die Namen, die Zeit und die Herzen.
Ein Wort, das schlief, als wirs hörten,
schlüpft unters Laub:
beredt wird der Herbst sein,
beredter die Hand, die ihn aufliest,
frisch wie der Mohn des Vergessens der Mund, der sie küßt.","Rinde des Nachtbaums, rostge borene Messer
flüstern dir zu die Namen, die Zeit und die Herzen.
Ein Wort, das schlief, als wirs hörten,","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
